code_uic;ville;villegare;region;departement;lat;lng
87671313;Ossun;OSSUN GARE;REGION MIDI PYRENEES;Hautes-Pyrénées;43.1833684;-0.0214839
87671172;Tournay;TOURNAY (HAUTES PYRENEES) GARE;REGION MIDI PYRENEES;Hautes-Pyrénées;43.1836066;0.2389703
87671156;Capvern;CAPVERN GARE;REGION MIDI PYRENEES;Hautes-Pyrénées;43.1033454;0.3296393
87645176;Pers;PERS GARE;REGION AUVERGNE;Cantal;44.887025;2.2403887
87645168;Maurs;MAURS (CANTAL) GARE;REGION AUVERGNE;Cantal;44.7061543;2.1995656
87645119;Viescamp sous Jallès;;;;;
87641449;Durtol - Nohanent;DURTOL NOHANENT GARE;REGION AUVERGNE;Puy-de-Dôme;45.7947707;3.048557
87641423;Volvic;VOLVIC GARE;REGION AUVERGNE;Puy-de-Dôme;45.864715;3.0031455
87641274;Laqueuille;;;Puy-de-Dôme;45.6468205;2.7046524
87641043;Lapeyrouse;LAPEYROUSE GARE;REGION AUVERGNE;Puy-de-Dôme;46.2267825;2.893393
87641001;Montluçon;MONTLUCON VILLE GARE;REGION AUVERGNE;Allier;46.338101;2.596159
87618215;Villenouvelle;VILLENOUVELLE (HAUTE GARONNE) GARE;REGION MIDI PYRENEES;Haute-Garonne;43.4330358;1.661081
87615757;Baraqueville Carcenac Peyralès;BARAQUEVILLE CARCENAC PEYRALES GARE;REGION MIDI PYRENEES;Aveyron;44.2704368;2.4275453
87615674;Tanus;TANUS GARE;REGION MIDI PYRENEES;Tarn;44.1003384;2.3151214
87615625;Carmaux;CARMAUX GARE;REGION MIDI PYRENEES;Tarn;44.048782;2.152401
87615542;Mazamet;MAZAMET P GARE;REGION MIDI PYRENEES;Tarn;43.4977847;2.3747346
87615484;Damiatte - Saint-Paul;DAMIATTE ST PAUL GARE;REGION MIDI PYRENEES;Tarn;43.6566194;1.9733585
87615377;Gragnague;GRAGNAGUE GARE;REGION MIDI PYRENEES;Haute-Garonne;43.696179;1.567731
87615344;Saint-Sulpice (Tarn);SAINT SULPICE (TARN) GARE;REGION MIDI PYRENEES;Tarn;43.775073;1.680702
87615161;Limoux;LIMOUX GARE;REGION LANGUEDOC-ROUSSILLON;Aude;43.0563831;2.2228288
87615112;Lézignan-Corbières;LEZIGNAN AUDE GARE;REGION LANGUEDOC-ROUSSILLON;Aude;43.1999609;2.7699635
87615005;Albi;ALBI VILLE GARE;REGION MIDI PYRENEES;Tarn;43.922380;2.137958
87613661;Viviez - Decazeville;VIVIEZ DECAZEVILLE GARE;REGION MIDI PYRENEES;Aveyron;44.5555678;2.2182582
87613257;Saint-Christophe-Vallon;SAINT CHRISTOPHE (AVEYRON) GARE;REGION MIDI PYRENEES;Aveyron;44.464619;2.4077585
87613042;Rocamadour - Padirac;ROC AMADOUR PADIRAC GARE;REGION MIDI PYRENEES;Lot;44.8183562;1.6573487
87611848;Montrabé;MONTRABE GARE;REGION MIDI PYRENEES;Haute-Garonne;43.6450204;1.5240482
87611764;Aubiet;AUBIET GARE;REGION MIDI PYRENEES;Gers;43.6502068;0.7891179
87611723;Baziège;BAZIEGE GARE;REGION MIDI PYRENEES;Haute-Garonne;43.4535696;1.6205019
87611665;Castelnau-d'Estrétefonds;CASTELNAU D ESTRETEFONDS GARE;REGION MIDI PYRENEES;Haute-Garonne;43.786196;1.341761
87611574;Les Cabannes;LES CABANNES GARE;REGION MIDI PYRENEES;Ariège;42.7862854;1.6862985
87611368;Saverdun;SAVERDUN GARE;REGION MIDI PYRENEES;Ariège;43.239357;1.570616
87611350;Le Vernet d'Ariège;VERNET D ARIEGE GARE;REGION MIDI PYRENEES;Ariège;43.1894138;1.6116214
87611343;Pamiers;PAMIERS GARE;REGION MIDI PYRENEES;Ariège;43.116207;1.619451
87611301;Saint-Agne;SAINT AGNE GARE;REGION MIDI PYRENEES;Haute-Garonne;43.579674;1.450209
87611137;Saint-Gaudens;SAINT GAUDENS GARE;REGION MIDI PYRENEES;Haute-Garonne;43.105034;0.729104
87611103;Saint-Martory;SAINT MARTORY GARE;REGION MIDI PYRENEES;Haute-Garonne;43.1385721;0.934859
87611053;Longages - Noé;LONGAGES NOE GARE;REGION MIDI PYRENEES;Haute-Garonne;43.3563239;1.2519529
87608802;Créteil Pompadour;CRETEIL POMPADOUR GARE;REGION DE PARIS-SUD-EST;Val-de-Marne;48.7715403;2.4352763
87597708;Busseau sur Creuse;BUSSEAU SUR CREUSE GARE;REGION LIMOUSIN;Creuse;46.1230257;2.0229244
87597625;Marsac;MARSAC (CREUSE) GARE;REGION LIMOUSIN;Creuse;46.0941348;1.585556
87597120;Argenton-sur-Creuse;ARGENTON SUR CREUSE P GARE;REGION LIMOUSIN;Indre;46.592248;1.518305
87597112;Chabenet;CHABENET GARE;REGION LIMOUSIN;Indre;46.6265259;1.5076773
87595876;Belvès;BELVES GARE;REGION POITOU-CHARENTES AQUITAINE;Dordogne;44.7773978;1.0118831
87595504;Périgueux Saint-Georges;PERIGUEUX ST GEORGES GARE;REGION POITOU-CHARENTES AQUITAINE;Dordogne;45.1783328;0.7336349
87595272;Neuvic;NEUVIC (DORDOGNE) GARE;REGION POITOU-CHARENTES AQUITAINE;Dordogne;45.0999632;0.4450162
87595223;Razac-sur-l'Isle;RAZAC GARE;REGION POITOU-CHARENTES AQUITAINE;Dordogne;45.1659287;0.5992849
87594796;Laval-de-Cère;LAVAL DE CERE GARE;REGION LIMOUSIN;Lot;44.9512118;1.9317113
87594739;Vayrac;VAYRAC GARE;;Lot;44.9501471;1.7062871
87594499;Tulle;TULLE GARE;REGION LIMOUSIN;Corrèze;45.258725;1.756467
87594465;Aubazines - Saint-Hilaire;AUBAZINE ST HILAIRE GARE;REGION LIMOUSIN;Corrèze;45.1816781;1.6412346
87594291;Aix la Marsalouse;;;Corrèze;;
87594093;Ussel;USSEL GARE;REGION LIMOUSIN;Corrèze;45.5574383;2.3143439
87592873;Chabanais;CHABANAIS GARE;REGION POITOU-CHARENTES AQUITAINE;Charente;45.8726435;0.716894
87592675;Verneuil-sur-Vienne;VERNEUIL SUR VIENNE GARE;REGION LIMOUSIN;Haute-Vienne;45.837848;1.1126156
87592543;Le Dorat;LE DORAT GARE;REGION LIMOUSIN;Haute-Vienne;46.2110908;1.0793364
87592352;Bersac-sur-Rivalier;BERSAC GARE;REGION LIMOUSIN;Haute-Vienne;46.0837459;1.4321682
87592345;Saint-Sulpice-Laurière;SAINT SULPICE LAURIERE GARE;REGION LIMOUSIN;Haute-Vienne;46.0469183;1.4762218
87592287;Saint-Germain-les-Belles;SAINT GERMAIN LES BELLES GARE;REGION LIMOUSIN;Haute-Vienne;45.6098703;1.4800397
87592246;Solignac - Le Vigen;SOLIGNAC LE VIGEN P GARE;REGION LIMOUSIN;Haute-Vienne;45.7561586;1.2856817
87592121;Eymoutiers Vassivière;EYMOUTIERS GARE;REGION LIMOUSIN;Haute-Vienne;45.7397876;1.7412237
87590364;La Chapelle - Aulnay;;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.3087224;-1.5414844
87590349;Babinière;;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.2591762;-1.5452842
87586693;Aiguillon;AIGUILLON GARE;REGION POITOU-CHARENTES AQUITAINE;Lot-et-Garonne;44.2987224;0.3352388
87586545;Marmande;MARMANDE GARE;REGION POITOU-CHARENTES AQUITAINE;Lot-et-Garonne;44.503019;0.168044
87586412;Laroque-Timbaut;LAROQUE GARE;REGION POITOU-CHARENTES AQUITAINE;Lot-et-Garonne;44.2875163;0.7497189
87586107;Port-Sainte-Marie;PORT STE MARIE GARE;REGION POITOU-CHARENTES AQUITAINE;Lot-et-Garonne;44.2504383;0.3905059
87584607;Saint-Médard-de-Guizières;SAINT MEDARD DE GUIZIERES GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;45.0155723;-0.0488253
87583823;Luxé;LUXE P GARE;REGION POITOU-CHARENTES AQUITAINE;Charente;45.8873947;0.1094107
87583468;Roumazières-Loubert;ROUMAZIERES LOUBERT GARE;REGION POITOU-CHARENTES AQUITAINE;Charente;45.8893483;0.5789743
87583427;La Rochefoucauld;LA ROCHEFOUCAULD GARE;REGION POITOU-CHARENTES AQUITAINE;Charente;45.7401921;0.3895946
87582858;Gironde-sur-Dropt;GIRONDE GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.583292;-0.0920127
87582767;Preignac;PREIGNAC GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.5783064;-0.3022296
87582478;Biganos Facture;FACTURE GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.637384;-0.96621
87581850;Bassens;BASSENS VILLE GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.9012933;-0.5223144
87581793;Pessac Alouette;ALOUETTE FRANCE GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.793355;-0.65965
87581595;Cenon;CENON HALTE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.8563465;-0.5336487
87581371;Soulac-sur-Mer;SOULAC SUR MER GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;45.5081769;-1.1175894
87581215;Margaux;MARGAUX GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;45.0358307;-0.6854145
87580340;Arenc Euroméditerranée;MARSEILLE MARITIME ARENC GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.3132339;5.3676221
87576447;Bengy-sur-Craon;BENGY GARE;REGION CENTRE;Cher;47.0004698;2.7492361
87576363;Luçay-le-Mâle;;;Indre;47.1329836;1.4358257
87576306;Bigny;BIGNY GARE;REGION CENTRE;Cher;46.8015763;2.368638
87576108;Foëcy;FOECY GARE;REGION CENTRE;Cher;47.1756905;2.1625062
87576090;Vierzon Forges;VIERZON FORGES GARE;REGION CENTRE;Cher;47.2099931;2.0994545
87576009;Vierzon;VIERZON VILLE GARE;REGION CENTRE;Cher;47.226497;2.059822
87575290;Vivonne;VIVONNE GARE;REGION POITOU-CHARENTES AQUITAINE;Vienne;46.4266355;0.2653156
87575076;Port-de-Piles;PORT DE PILES P GARE;REGION CENTRE;Indre-et-Loire;47.0102599;0.5989179
87575043;Villeperdue;VILLEPERDUE GARE;REGION CENTRE;Indre-et-Loire;47.2020438;0.6336449
87574855;Montrichard;MONTRICHARD GARE;REGION CENTRE;Loir-et-Cher;47.3437658;1.1717596
87574129;Saint-Ay;SAINT AY GARE;REGION CENTRE;Loiret;47.863133;1.7499597
87571844;Savonnières;SAVONNIERES GARE;REGION CENTRE;Indre-et-Loire;47.3605797;0.5441817
87571802;La Chapelle-sur-Loire;LA CHAPELLE SUR LOIRE GARE;REGION CENTRE;Indre-et-Loire;47.251227;0.2184812
87571687;Chinon;CHINON GARE;REGION CENTRE;Indre-et-Loire;47.163047;0.251538
87571513;La Membrolle-sur-Choisille;LA MEMBROLLE SUR CHOISILLE GARE;REGION CENTRE;Indre-et-Loire;47.4313179;0.6407872
87571471;Loches;LOCHES GARE;REGION CENTRE;Indre-et-Loire;47.130464;1.000467
87571448;Courcay - Tauxigny;COURCAY TAUXIGNY HALTE;REGION CENTRE;Indre-et-Loire;47.2377076;0.867867
87571430;Cormery;CORMERY P GARE;REGION CENTRE;Indre-et-Loire;47.262540;0.833953
87571414;Veigné;VEIGNE HALTE;REGION CENTRE;Indre-et-Loire;47.2915255;0.7348815
87571240;Saint-Pierre-des-Corps;SAINT PIERRE DES CORPS GARE;REGION CENTRE;Indre-et-Loire;47.386099;0.723550
87571216;Vendôme - Villiers-sur-Loir TGV;VENDOME VILLIERS SUR LOIR TGVA P GARE;REGION DE PARIS RIVE GAUCHE;Loir-et-Cher;47.821937;1.021143
87566919;Lentilly Charpenay;CHARPENAY GARE;REGION RHONE-ALPES;Rhône;45.8165247;4.6824009
87546317;Chemin d'Antony;CHEMIN D ANTONY GARE;REGION DE PARIS RIVE GAUCHE;Hauts-de-Seine;48.7481430;2.3126207
87546291;Rungis La Fraternelle;RUNGIS LA FRATERNELLE GARE;REGION DE PARIS RIVE GAUCHE;Val-de-Marne;48.74032;2.35298
87545491;Breuillet Village;BREUILLET VILLAGE GARE;REGION DE PARIS RIVE GAUCHE;Essonne;48.564776;2.171207
87545178;Bouray;BOURAY GARE;REGION DE PARIS RIVE GAUCHE;Essonne;48.533149;2.290596
87545160;Lardy;LARDY GARE;REGION DE PARIS RIVE GAUCHE;Essonne;48.520639;2.255739
87543165;Salbris;SALBRIS GARE;REGION CENTRE;Loir-et-Cher;47.42522;2.04778
87543041;Chevilly;CHEVILLY GARE;REGION CENTRE;Loiret;48.0266215;1.8793013
87543009;Orléans;ORLEANS GARE;REGION CENTRE;Loiret;47.907960;1.904666
87534339;Mulhouse Musées;;REGION ALSACE;Haut-Rhin;47.750185;7.2984302
87491290;Loulay;LOULAY GARE;REGION POITOU-CHARENTES AQUITAINE;Charente-Maritime;46.0435165;-0.5017525
87491282;Sainte-Eulalie - Carbon-Blanc;SAINTE EULALIE CARBON BLANC GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.8978327;-0.4939737
87491217;Cavignac;CAVIGNAC GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;45.105163;-0.382243
87491159;Fontaines-d'Ozillac;;;Charente-Maritime;45.3872162;-0.3836092
87491100;Pons;PONS GARE;REGION POITOU-CHARENTES AQUITAINE;Charente-Maritime;45.5780767;-0.5389124
87487892;Saint-Mathurin-sur-Loire;SAINT MATHURIN GARE;REGION PAYS DE LA LOIRE;Maine-et-Loire;47.4122473;-0.3182267
87487603;Saumur;SAUMUR RIVE DROITE GARE;REGION PAYS DE LA LOIRE;Maine-et-Loire;47.26900;-0.07136
87486563;Saint-Hilaire-de-Riez;SAINT HILAIRE DE RIEZ GARE;REGION PAYS DE LA LOIRE;Vendée;46.7166736;-1.9496838
87486449;Les Sables-d'Olonne;LES SABLES D OLONNE GARE;REGION PAYS DE LA LOIRE;Vendée;46.499917;-1.781050
87486308;La Chaize-le-Vicomte;LA CHAIZE LE VICOMTE GARE;REGION PAYS DE LA LOIRE;Vendée;46.676779;-1.2820678
87486258;Luçon;LUCON GARE;REGION PAYS DE LA LOIRE;Vendée;46.4638232;-1.1674217
87485508;La Mothe-Saint-Héray;LA MOTHE ST HERAY GARE;REGION POITOU-CHARENTES AQUITAINE;Deux-Sèvres;46.3807592;-0.1298415
87485474;La Crèche;BRELOUX LA CRECHE GARE;REGION POITOU-CHARENTES AQUITAINE;Deux-Sèvres;46.3604181;-0.2962081
87485342;Beauvoir-sur-Niort;BEAUVOIR SUR NIORT GARE;REGION POITOU-CHARENTES AQUITAINE;Deux-Sèvres;46.1768857;-0.4687544
87485276;Epannes;;;Deux-Sèvres;;
87485250;Mauzé-sur-le-Mignon;MAUZE GARE;REGION POITOU-CHARENTES AQUITAINE;Deux-Sèvres;46.1995881;-0.6737264
87485151;Tonnay-Charente;TONNAY CHARENTE GARE;REGION POITOU-CHARENTES AQUITAINE;Charente-Maritime;45.9433989;-0.8978981
87485110;Châtelaillon-Plage;CHATELAILLON GARE;REGION POITOU-CHARENTES AQUITAINE;Charente-Maritime;46.0783303;-1.0908909
87484139;Le Vieux Briollay;LE VIEUX BRIOLLAY GARE;REGION PAYS DE LA LOIRE;Maine-et-Loire;47.5739696;-0.4829396
87481754;La Baule-Escoublac;LA BAULE ESCOUBLAC GARE;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.288690;-2.389102
87481697;La Baule Les Pins;LA BAULE LES PINS GARE;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.2835196;-2.3648441
87481564;La Chapelle-sur-Erdre;;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.2972029;-1.548012
87481440;Clisson;CLISSON GARE;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.086142;-1.286172
87481432;Gorges;GORGES GARE;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.1001487;-1.3058778
87481390;Challans;CHALLANS GARE;REGION PAYS DE LA LOIRE;Vendée;46.843962;-1.871879
87481218;Port-Saint-Père - Saint-Mars;PORT ST PERE ST MARS GARE;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.1164915;-1.7393069
87481176;Boussay - La Bruffière;BOUSSAY GARE;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.0505741;-1.1828046
87481143;Thouaré-sur-Loire;THOUARE GARE;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.2651143;-1.4409626
87481051;Chantenay;CHANTENAY GARE;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.1971227;-1.5943634
87481036;Rezé Pont Rousseau;REZE PONT ROUSSEAU GARE;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.1932425;-1.5495445
87481002;Nantes;NANTES ORLEANS GARE;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.216148;-1.542356
87478149;Pleudihen-sur-Rance;PLEUDIHEN GARE;REGION BRETAGNE;Côtes-d'Armor;48.4993822;-1.9617515
87478123;Plerguer;PLERGUER GARE;REGION BRETAGNE;Ille-et-Vilaine;48.5314637;-1.8505895
87476770;Drefféac;DREFFEAC P GARE;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.4817568;-2.0503661
87476424;Penthièvre;PENTHIEVRE GARE;REGION BRETAGNE;Morbihan;47.5580254;-3.1330754
87476234;Landévant;LANDEVANT GARE;REGION BRETAGNE;Morbihan;47.759578;-3.1251313
87474239;Landerneau;LANDERNEAU GARE;REGION BRETAGNE;Finistère;48.453572;-4.256528
87474213;Kerhuon;KERHUON GARE;REGION BRETAGNE;Finistère;48.4096627;-4.3882136
87474155;Rosporden;ROSPORDEN GARE;REGION BRETAGNE;Finistère;47.960273;-3.832763
87474015;Dirinon;DIRINON GARE;REGION BRETAGNE;Finistère;48.3926343;-4.2855034
87473876;Frynaudour;FRYNAUDOUR HALTE;REGION BRETAGNE;Côtes-d'Armor;48.7275919;-3.1284527
87473843;Pontrieux;PONTRIEUX GARE;REGION BRETAGNE;Côtes-d'Armor;48.7056437;-3.1574281
87473819;Trégonneau - Squiffiec;TREGONNEAU SQUIFFIEC P GARE;REGION BRETAGNE;Côtes-d'Armor;48.6243578;-3.1742524
87473587;Les Mais;LES MAIS HALTE;REGION BRETAGNE;Côtes-d'Armor;48.4262577;-3.3828609
87473579;Coat Guégan;COAT GUEGANT HALTE;REGION BRETAGNE;Côtes-d'Armor;48.4803156;-3.2738023
87473207;Guingamp;GUINGAMP P GARE;REGION BRETAGNE;Côtes-d'Armor;48.555659;-3.143343
87473199;Plounérin;PLOUNERIN GARE;REGION BRETAGNE;Côtes-d'Armor;48.5816298;-3.5682311
87473140;Châtelaudren - Plouagat;CHATELAUDREN PLOUAGAT GARE;REGION BRETAGNE;Côtes-d'Armor;48.5332189;-2.9746782
87473090;Plestan;PLESTAN GARE;REGION BRETAGNE;Côtes-d'Armor;48.4256462;-2.4424607
87473066;Caulnes;CAULNES GARE;REGION BRETAGNE;Côtes-d'Armor;48.2844264;-2.155593
87473009;Saint-Brieuc;SAINT BRIEUC P GARE;REGION BRETAGNE;Côtes-d'Armor;48.507580;-2.765000
87472605;Thann Centre;;REGION ALSACE;Haut-Rhin;47.8099229;7.101046
87471458;Chevaigné;CHEVAIGNE GARE;REGION BRETAGNE;Ille-et-Vilaine;48.2089042;-1.6307622
87471318;Saint-Armel;SAINT ARMEL GARE;REGION BRETAGNE;Ille-et-Vilaine;48.014405;-1.5948867
87471300;Redon;REDON GARE;REGION BRETAGNE;Ille-et-Vilaine;47.652004;-2.087770
87471102;Breteil;BRETEIL HALTE;REGION BRETAGNE;Ille-et-Vilaine;48.1405713;-1.8972095
87471037;Bruz;BRUZ GARE;REGION BRETAGNE;Ille-et-Vilaine;48.0286;-1.7518088
87448514;Avranches;AVRANCHES GARE;REGION NORMANDIE;Manche;48.6902445;-1.3700755
87447003;Saint-Lô;SAINT LO GARE;REGION NORMANDIE;Manche;49.116975;-1.099525
87444877;Cherbourg-en-Cotentin;CHERBOURG GARE;REGION NORMANDIE;Manche;49.633505;-1.621515
87444208;Mézidon-Canon;MEZIDON GARE;REGION NORMANDIE;Calvados;49.07100;-0.07496
87444182;Frénouville - Cagny;FRENOUVILLE CAGNY GARE;REGION NORMANDIE;Calvados;49.1411192;-0.2603256
87444059;Audrieu;AUDRIEU GARE;REGION NORMANDIE;Calvados;49.2161315;-0.5960138
87444000;Caen;CAEN P GARE;REGION NORMANDIE;Calvados;49.176354;-0.347613
87443648;Vaudagne;;;;;
87440602;ST Joseph le Castellas;;;;;
87439554;Vitrolles Aéroport Marseille Provence;VITROLLES AEROPORT MARSEILLE PROVENCE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.441734;5.237122
87437798;La Rochelle Porte Dauphine;;REGION POITOU-CHARENTES AQUITAINE;Charente-Maritime;46.16755;-1.1518412
87431791;Rougemont Chanteloup;SEVRAN GARE ROUGEMONT CHANTELOUP TRAM TR;REGION DE PARIS-EST;Seine-Saint-Denis;48.930895;2.515020
87417444;Franchet d'Esperey;halte Reims Franchet-d?Esperey TER;REGION CHAMPAGNE-ARDENNE;Marne;49.2425356;4.013869
87415661;Pont-de-l'Arche;PONT DE L ARCHE GARE;REGION NORMANDIE;Eure;49.3170928;1.1596559
87413542;Fécamp;FECAMP GARE;REGION NORMANDIE;Seine-Maritime;49.759277;0.375287
87413351;Bolbec - Nointot;BOLBEC NOINTOT GARE;REGION NORMANDIE;Seine-Maritime;49.5914657;0.48482
87413203;Le Havre Graville;LE HAVRE GRAVILLE GARE;REGION NORMANDIE;Seine-Maritime;49.4998007;0.1608551
87413013;Le Havre;LE HAVRE GARE;REGION NORMANDIE;Seine-Maritime;49.492996;0.125677
87411801;Montville;MONTVILLE GARE;REGION NORMANDIE;Seine-Maritime;49.551284;1.070046
87411272;Pavilly;PAVILLY VILLE/PAVILLY STATION GARES;REGION NORMANDIE;Seine-Maritime;49.563897;0.950644
87411256;Malaunay - Le Houlme;MALAUNAY LE HOULME GARE;REGION NORMANDIE;Seine-Maritime;49.5133331;1.0395776
87396580;Mayet;MAYET GARE;REGION PAYS DE LA LOIRE;Sarthe;47.7601465;0.2659384
87396572;Aubigné-Racan;AUBIGNE RACAN GARE;REGION PAYS DE LA LOIRE;Sarthe;47.686945;0.2657714
87396564;Écommoy;ECOMMOY GARE;REGION PAYS DE LA LOIRE;Sarthe;47.8246286;0.2691867
87396374;Noyen-sur-Sarthe;NOYEN GARE;REGION PAYS DE LA LOIRE;Sarthe;47.8744544;-0.0981755
87396283;Saint-Mars-la-Brière;SAINT MARS LA BRIERE GARE;REGION PAYS DE LA LOIRE;Sarthe;48.0285239;0.3656778
87396077;Vivoin - Beaumont;VIVOIN BEAUMONT GARE;REGION PAYS DE LA LOIRE;Sarthe;48.2302093;0.1447829
87396044;Montbizot;MONTBIZOT GARE;REGION PAYS DE LA LOIRE;Sarthe;48.151513;0.1908607
87396036;La Guierche;LA GUIERCHE GARE;REGION PAYS DE LA LOIRE;Sarthe;48.1138773;0.1931016
87394429;Magny - Blandainville;MAGNY BLANDAINVILLE GARE;REGION DE PARIS RIVE GAUCHE;Eure-et-Loir;48.3342906;1.2811066
87394270;Bretoncelles;BRETONCELLES GARE;REGION DE PARIS RIVE GAUCHE;Orne;48.4326737;0.8923825
87394247;Pontgouin;PONTGOUIN GARE;REGION DE PARIS RIVE GAUCHE;Eure-et-Loir;48.477867;1.1414359
87394221;Courville-sur-Eure;COURVILLE SUR EURE GARE;REGION DE PARIS RIVE GAUCHE;Eure-et-Loir;48.451236;1.234836
87394205;Amilly Ouerray;AMILLY OUERRAY GARE;REGION DE PARIS RIVE GAUCHE;Eure-et-Loir;48.4381825;1.3892882
87394171;La Villette Saint-Prest;LA VILLETTE ST PREST GARE;REGION DE PARIS RIVE GAUCHE;Eure-et-Loir;48.4827197;1.5228734
87394114;Épernon;EPERNON GARE;REGION DE PARIS RIVE GAUCHE;Eure-et-Loir;48.6052471;1.6812578
87393892;Montfort-l'Amaury - Méré;MONTFORT L AMAURY MERE GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;48.80224;1.8153507
87733659;Noisy-le-Roi T13;NOISY LE ROI GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;;
87393595;Verneuil-sur-Avre;VERNEUIL SUR AVRE GARE;REGION DE PARIS RIVE GAUCHE;Eure;48.7424857;0.9291925
87393579;Massy - Palaiseau;MASSY PALAISEAU P GARE;REGION DE PARIS RIVE GAUCHE;Essonne;48.7264211;2.2575281
87393504;Petit Jouy - Les Loges;PETIT JOUY LES LOGES P GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;48.7709430;2.1470148
87393470;Marchezais - Broué;MARCHEZAIS BROUE P GARE;REGION DE PARIS RIVE GAUCHE;Eure-et-Loir;48.7684736;1.513444
87393447;Orgerus - Béhoust;ORGERUS BEHOUST GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;48.8267809;1.7028344
87393405;Fontenay-le-Fleury;FONTENAY LE FLEURY GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;48.8074032;2.0404603
87393298;Le Perray-en-Yvelines;LE PERRAY GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;48.6933406;1.856057
87733089;Saint-Cyr-l'École T13;SAINT CYR P GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;;
87393207;Chaville Rive Gauche;CHAVILLE RIVE GAUCHE GARE;REGION DE PARIS RIVE GAUCHE;Hauts-de-Seine;48.8047497;2.1882472
87393173;Chaville - Vélizy;CHAVILLE VELIZY P GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;48.7998005;2.1845267
87393165;Porchefontaine;PORCHEFONTAINE GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;48.7969381;2.1540156
87393124;Sèvres Rive Gauche;SEVRES RIVE GAUCHE GARE;REGION DE PARIS RIVE GAUCHE;Hauts-de-Seine;48.8214311;2.2147536
87393116;Bellevue;BELLEVUE GARE;REGION DE PARIS RIVE GAUCHE;Hauts-de-Seine;48.8190033;2.2296743
87393108;Meudon;MEUDON GARE;REGION DE PARIS RIVE GAUCHE;Hauts-de-Seine;48.8147527;2.2410999
87393041;Pont de l'Alma;PARIS PONT DE L ALMA GARE;REGION DE PARIS RIVE GAUCHE;Paris;48.8625705;2.3010287
87387159;Conches-en-Ouche;CONCHES GARE;REGION NORMANDIE;Eure;48.9623603;0.9378895
87387092;Bueil;BUEIL GARE;REGION DE PARIS SAINT-LAZARE;Eure;48.9253816;1.4435896
87386664;Les Clairières de Verneuil;VERNOUILLET VERNEUIL GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.9922407;1.955265
87386573;Poissy;POISSY GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.9329014;2.0413676
87386300;Les Vallées;LES VALLEES GARE;REGION DE PARIS SAINT-LAZARE;Hauts-de-Seine;48.913408;2.257909
87384008;Paris Saint-Lazare;PARIS ST LAZARE GARE;REGION DE PARIS SAINT-LAZARE;Paris;48.876242;2.325331
87382861;Versailles Rive Droite;VERSAILLES RIVE DROITE GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.8096525;2.1347523
87733063;Saint-Germain-en-Laye Grande Ceinture T13;SAINT GERMAIN GRANDE CEINTURE GARE;REGION DE PARIS SAINT-LAZARE;;;
87382499;Cergy Saint-Christophe;CERGY ST CHRISTOPHE GARE;REGION DE PARIS SAINT-LAZARE;Val-d'Oise;49.0496151;2.0343975
87382473;L'Étang-la-Ville;L ETANG LA VILLE GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.86822;2.0766932
87382465;Marly-le-Roi;MARLY LE ROI GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.8713084;2.0965436
