Aude,43.190387,3.00591,Autre optique,1
Aude,43.190387,3.00591,Autre petit vhicule,3
Aude,43.190387,3.00591,Autre pice ou papier personnel,24
Aude,43.190387,3.00591,Autres appareils et accessoires lectroniques,12
Aude,43.190387,3.00591,Autres articles de papeterie,4
Aude,43.190387,3.00591,"Autres articles de sport, de loisirs ou de camping",4
Aude,43.190387,3.00591,"Autres articles enfants, bb",6
Aude,43.190387,3.00591,Autres articles mdicaux,2
Aude,43.218029,2.351824,Autres bijoux,1
Aude,43.190387,3.00591,Autres divers,62
